attempt_id,user_id,session_id,attempted_at_utc,exercise_id,concept,mode,answer_type,difficulty,data_source,is_correct,response_time_ms,attempt_number
00000000-0000-0000-0000-000000000005-11,00000000-0000-0000-0000-000000000005,s-5-2,2026-09-04T03:41:00.773764+00:00,tliq-005,TimeLiquidity,recognition,level,3,constructed,1,16062,1
00000000-0000-0000-0000-000000000005-12,00000000-0000-0000-0000-000000000005,s-5-2,2026-09-04T03:41:15.089609+00:00,real-fvg-007,FVG,recognition,zone,1,real,0,9315,1
00000000-0000-0000-0000-000000000005-13,00000000-0000-0000-0000-000000000005,s-5-2,2026-09-04T03:41:44.871002+00:00,liq-001,Liquidity,recognition,level,1,constructed,1,24781,1
00000000-0000-0000-0000-000000000005-14,00000000-0000-0000-0000-000000000005,s-5-2,2026-09-04T03:42:12.838830+00:00,ifvg-001,IFVG,recognition,zone,1,constructed,0,22967,1
00000000-0000-0000-0000-000000000005-15,00000000-0000-0000-0000-000000000005,s-5-2,2026-09-04T03:42:31.729878+00:00,real-mss-003,MSS,recognition,level,3,real,1,13891,1
00000000-0000-0000-0000-000000000005-16,00000000-0000-0000-0000-000000000005,s-5-2,2026-09-04T03:42:43.016284+00:00,ifvg-002,IFVG,recognition,zone,1,constructed,1,6286,1
00000000-0000-0000-0000-000000000005-17,00000000-0000-0000-0000-000000000005,s-5-2,2026-09-04T03:42:51.924593+00:00,tliq-004,TimeLiquidity,recognition,level,2,constructed,1,3908,1
00000000-0000-0000-0000-000000000005-18,00000000-0000-0000-0000-000000000005,s-5-2,2026-09-04T03:43:09.592154+00:00,liq-004,Liquidity,recognition,level,2,constructed,0,12667,1
00000000-0000-0000-0000-000000000005-19,00000000-0000-0000-0000-000000000005,s-5-2,2026-09-04T03:43:36.946978+00:00,real-liq-009,Liquidity,recognition,level,3,real,0,22354,1
00000000-0000-0000-0000-000000000005-20,00000000-0000-0000-0000-000000000005,s-5-3,2026-09-05T05:40:06.670523+00:00,real-fvg-006,FVG,recognition,zone,3,real,1,11077,1
00000000-0000-0000-0000-000000000005-21,00000000-0000-0000-0000-000000000005,s-5-3,2026-09-05T05:40:24.373758+00:00,pd-004,PremiumDiscount,recognition,choice,2,constructed,1,12703,1
00000000-0000-0000-0000-000000000005-22,00000000-0000-0000-0000-000000000005,s-5-3,2026-09-05T05:40:42.399150+00:00,ob-004,OrderBlock,recognition,zone,2,constructed,0,13025,1
00000000-0000-0000-0000-000000000005-23,00000000-0000-0000-0000-000000000005,s-5-3,2026-09-05T05:41:02.300131+00:00,ob-003,OrderBlock,recognition,zone,2,constructed,1,14900,1
00000000-0000-0000-0000-000000000005-24,00000000-0000-0000-0000-000000000005,s-5-3,2026-09-05T05:41:24.704106+00:00,real-liq-007,Liquidity,recognition,level,1,real,0,17403,1
00000000-0000-0000-0000-000000000005-25,00000000-0000-0000-0000-000000000005,s-5-3,2026-09-05T05:41:43.930561+00:00,real-liq-007,Liquidity,recognition,level,1,real,0,14226,1
00000000-0000-0000-0000-000000000005-26,00000000-0000-0000-0000-000000000005,s-5-3,2026-09-05T05:41:55.237803+00:00,ob-001,OrderBlock,recognition,zone,1,constructed,0,6307,1
00000000-0000-0000-0000-000000000005-27,00000000-0000-0000-0000-000000000005,s-5-3,2026-09-05T05:42:10.768172+00:00,liq-002,Liquidity,recognition,level,1,constructed,1,10530,1
00000000-0000-0000-0000-000000000005-28,00000000-0000-0000-0000-000000000005,s-5-3,2026-09-05T05:42:26.792824+00:00,mss-003,MSS,recognition,level,3,constructed,0,11024,1
00000000-0000-0000-0000-000000000005-29,00000000-0000-0000-0000-000000000005,s-5-3,2026-09-05T05:42:40.220954+00:00,real-liq-010,Liquidity,recognition,level,1,real,1,8428,1
00000000-0000-0000-0000-000000000005-30,00000000-0000-0000-0000-000000000005,s-5-4,2026-09-06T08:10:47.124237+00:00,real-fvg-004,FVG,recognition,zone,3,real,1,16383,1
00000000-0000-0000-0000-000000000005-31,00000000-0000-0000-0000-000000000005,s-5-4,2026-09-06T08:10:59.754598+00:00,liq-001,Liquidity,recognition,level,1,constructed,1,7630,1
00000000-0000-0000-0000-000000000005-32,00000000-0000-0000-0000-000000000005,s-5-4,2026-09-06T08:11:32.735892+00:00,real-fvg-006,FVG,recognition,zone,3,real,1,27981,1
00000000-0000-0000-0000-000000000005-33,00000000-0000-0000-0000-000000000005,s-5-4,2026-09-06T08:12:04.950236+00:00,ifvg-resp-004,IFVG,recognition,choice,2,constructed,0,27214,1
00000000-0000-0000-0000-000000000005-34,00000000-0000-0000-0000-000000000005,s-5-4,2026-09-06T08:12:40.606377+00:00,fvg-004,FVG,recognition,zone,2,constructed,1,30656,1
00000000-0000-0000-0000-000000000005-35,00000000-0000-0000-0000-000000000005,s-5-4,2026-09-06T08:12:54.980039+00:00,mss-004,MSS,recognition,level,2,constructed,1,9373,1
00000000-0000-0000-0000-000000000005-36,00000000-0000-0000-0000-000000000005,s-5-4,2026-09-06T08:13:10.260179+00:00,real-liq-010,Liquidity,recognition,level,1,real,1,10280,1
00000000-0000-0000-0000-000000000005-37,00000000-0000-0000-0000-000000000005,s-5-4,2026-09-06T08:13:24.362458+00:00,real-liq-001,Liquidity,recognition,level,1,real,1,9102,1
00000000-0000-0000-0000-000000000005-38,00000000-0000-0000-0000-000000000005,s-5-4,2026-09-06T08:13:39.042216+00:00,real-mss-007,MSS,recognition,level,1,real,0,9679,1
00000000-0000-0000-0000-000000000005-39,00000000-0000-0000-0000-000000000005,s-5-4,2026-09-06T08:14:04.117316+00:00,fvg-003,FVG,recognition,zone,2,constructed,0,20075,1
00000000-0000-0000-0000-000000000005-40,00000000-0000-0000-0000-000000000005,s-5-5,2026-09-07T15:03:40.718434+00:00,fvg-resp-003,FVG,recognition,choice,2,constructed,1,37642,1
00000000-0000-0000-0000-000000000005-41,00000000-0000-0000-0000-000000000005,s-5-5,2026-09-07T15:04:02.917802+00:00,real-mss-001,MSS,recognition,level,1,real,0,17199,1
00000000-0000-0000-0000-000000000005-42,00000000-0000-0000-0000-000000000005,s-5-5,2026-09-07T15:04:19.959099+00:00,tliq-003,TimeLiquidity,recognition,level,1,constructed,1,12041,1
00000000-0000-0000-0000-000000000005-43,00000000-0000-0000-0000-000000000005,s-5-5,2026-09-07T15:04:46.793744+00:00,fvg-resp-002,FVG,recognition,choice,1,constructed,1,21834,1
00000000-0000-0000-0000-000000000005-44,00000000-0000-0000-0000-000000000005,s-5-5,2026-09-07T15:05:02.199558+00:00,ifvg-resp-003,IFVG,recognition,choice,2,constructed,0,10405,1
00000000-0000-0000-0000-000000000005-45,00000000-0000-0000-0000-000000000005,s-5-5,2026-09-07T15:05:14.142296+00:00,real-fvg-010,FVG,recognition,zone,1,real,1,6942,1
00000000-0000-0000-0000-000000000005-46,00000000-0000-0000-0000-000000000005,s-5-5,2026-09-07T15:05:33.279720+00:00,fvg-004,FVG,recognition,zone,2,constructed,1,14137,1
00000000-0000-0000-0000-000000000005-47,00000000-0000-0000-0000-000000000005,s-5-5,2026-09-07T15:05:47.797276+00:00,fvg-003,FVG,recognition,zone,2,constructed,1,9517,1
00000000-0000-0000-0000-000000000005-48,00000000-0000-0000-0000-000000000005,s-5-5,2026-09-07T15:06:03.731364+00:00,ifvg-resp-003,IFVG,recognition,choice,2,constructed,0,10934,1
00000000-0000-0000-0000-000000000005-49,00000000-0000-0000-0000-000000000005,s-5-5,2026-09-07T15:06:24.323147+00:00,tliq-002,TimeLiquidity,recognition,level,2,constructed,1,15591,1
00000000-0000-0000-0000-000000000005-50,00000000-0000-0000-0000-000000000005,s-5-6,2026-09-09T02:27:34.050300+00:00,pd-003,PremiumDiscount,recognition,choice,2,constructed,1,19334,1
00000000-0000-0000-0000-000000000005-51,00000000-0000-0000-0000-000000000005,s-5-6,2026-09-09T02:27:50.375704+00:00,mss-002,MSS,recognition,level,1,constructed,1,11325,1
00000000-0000-0000-0000-000000000005-52,00000000-0000-0000-0000-000000000005,s-5-6,2026-09-09T02:28:15.611408+00:00,real-mss-005,MSS,recognition,level,2,real,1,20235,1
00000000-0000-0000-0000-000000000005-53,00000000-0000-0000-0000-000000000005,s-5-6,2026-09-09T02:28:49.346093+00:00,real-fvg-006,FVG,recognition,zone,3,real,0,28734,1
00000000-0000-0000-0000-000000000005-54,00000000-0000-0000-0000-000000000005,s-5-6,2026-09-09T02:29:08.451634+00:00,ob-001,OrderBlock,recognition,zone,1,constructed,0,14105,1
00000000-0000-0000-0000-000000000005-55,00000000-0000-0000-0000-000000000005,s-5-6,2026-09-09T02:29:28.637374+00:00,tliq-001,TimeLiquidity,recognition,level,1,constructed,1,15185,1
00000000-0000-0000-0000-000000000005-56,00000000-0000-0000-0000-000000000005,s-5-6,2026-09-09T02:29:45.408472+00:00,ifvg-resp-002,IFVG,recognition,choice,2,constructed,1,11771,1
00000000-0000-0000-0000-000000000005-57,00000000-0000-0000-0000-000000000005,s-5-6,2026-09-09T02:30:30.989096+00:00,pd-005,PremiumDiscount,recognition,choice,3,constructed,0,40580,1
00000000-0000-0000-0000-000000000005-58,00000000-0000-0000-0000-000000000005,s-5-6,2026-09-09T02:30:47.293536+00:00,real-mss-007,MSS,recognition,level,1,real,0,11304,1
00000000-0000-0000-0000-000000000005-59,00000000-0000-0000-0000-000000000005,s-5-6,2026-09-09T02:31:04.312940+00:00,real-liq-004,Liquidity,recognition,level,1,real,0,12019,1
00000000-0000-0000-0000-000000000005-60,00000000-0000-0000-0000-000000000005,s-5-7,2026-09-09T19:01:10.765241+00:00,tliq-002,TimeLiquidity,recognition,level,2,constructed,0,15094,1
00000000-0000-0000-0000-000000000005-61,00000000-0000-0000-0000-000000000005,s-5-7,2026-09-09T19:01:35.554700+00:00,real-mss-003,MSS,recognition,level,3,real,1,19789,1
00000000-0000-0000-0000-000000000005-62,00000000-0000-0000-0000-000000000005,s-5-7,2026-09-09T19:02:21.649531+00:00,mss-002,MSS,recognition,level,1,constructed,1,41094,1
00000000-0000-0000-0000-000000000005-63,00000000-0000-0000-0000-000000000005,s-5-7,2026-09-09T19:02:38.208131+00:00,real-fvg-007,FVG,recognition,zone,1,real,0,11558,1
00000000-0000-0000-0000-000000000005-64,00000000-0000-0000-0000-000000000005,s-5-7,2026-09-09T19:02:49.078027+00:00,ob-001,OrderBlock,recognition,zone,1,constructed,1,5869,1
00000000-0000-0000-0000-000000000005-65,00000000-0000-0000-0000-000000000005,s-5-7,2026-09-09T19:03:05.553439+00:00,fvg-resp-001,FVG,recognition,choice,1,constructed,1,11475,1
00000000-0000-0000-0000-000000000005-66,00000000-0000-0000-0000-000000000005,s-5-7,2026-09-09T19:03:22.482080+00:00,pd-001,PremiumDiscount,recognition,choice,1,constructed,1,11928,1
00000000-0000-0000-0000-000000000005-67,00000000-0000-0000-0000-000000000005,s-5-7,2026-09-09T19:03:41.848048+00:00,ifvg-002,IFVG,recognition,zone,1,constructed,0,14365,1
00000000-0000-0000-0000-000000000005-68,00000000-0000-0000-0000-000000000005,s-5-7,2026-09-09T19:04:03.177312+00:00,real-mss-005,MSS,recognition,level,2,real,1,16329,1
00000000-0000-0000-0000-000000000005-69,00000000-0000-0000-0000-000000000005,s-5-7,2026-09-09T19:04:20.916031+00:00,pd-003,PremiumDiscount,recognition,choice,2,constructed,1,12738,1
00000000-0000-0000-0000-000000000005-70,00000000-0000-0000-0000-000000000005,s-5-8,2026-09-11T01:42:26.508502+00:00,ifvg-002,IFVG,recognition,zone,1,constructed,1,13522,1
00000000-0000-0000-0000-000000000005-71,00000000-0000-0000-0000-000000000005,s-5-8,2026-09-11T01:42:46.954727+00:00,fvg-resp-001,FVG,recognition,choice,1,constructed,1,15446,1
00000000-0000-0000-0000-000000000005-72,00000000-0000-0000-0000-000000000005,s-5-8,2026-09-11T01:43:00.704733+00:00,tliq-001,TimeLiquidity,recognition,level,1,constructed,1,8750,1
00000000-0000-0000-0000-000000000005-73,00000000-0000-0000-0000-000000000005,s-5-8,2026-09-11T01:43:22.447715+00:00,real-mss-002,MSS,recognition,level,2,real,0,16742,1
00000000-0000-0000-0000-000000000005-74,00000000-0000-0000-0000-000000000005,s-5-8,2026-09-11T01:43:51.141236+00:00,real-fvg-002,FVG,recognition,zone,2,real,0,23693,1
00000000-0000-0000-0000-000000000005-75,00000000-0000-0000-0000-000000000005,s-5-8,2026-09-11T01:44:06.406572+00:00,real-mss-005,MSS,recognition,level,2,real,0,10265,1
00000000-0000-0000-0000-000000000005-76,00000000-0000-0000-0000-000000000005,s-5-8,2026-09-11T01:44:36.038140+00:00,fvg-002,FVG,recognition,zone,1,constructed,1,24631,1
00000000-0000-0000-0000-000000000005-77,00000000-0000-0000-0000-000000000005,s-5-8,2026-09-11T01:45:05.333397+00:00,tliq-005,TimeLiquidity,recognition,level,3,constructed,1,24295,1
00000000-0000-0000-0000-000000000005-78,00000000-0000-0000-0000-000000000005,s-5-8,2026-09-11T01:46:01.665318+00:00,ifvg-003,IFVG,recognition,zone,3,constructed,1,51331,1
00000000-0000-0000-0000-000000000005-79,00000000-0000-0000-0000-000000000005,s-5-8,2026-09-11T01:46:18.295789+00:00,ob-004,OrderBlock,recognition,zone,2,constructed,1,11630,1
00000000-0000-0000-0000-000000000005-80,00000000-0000-0000-0000-000000000005,s-5-9,2026-09-11T16:51:31.397862+00:00,pd-003,PremiumDiscount,recognition,choice,2,constructed,0,21670,1
00000000-0000-0000-0000-000000000005-81,00000000-0000-0000-0000-000000000005,s-5-9,2026-09-11T16:51:55.272523+00:00,liq-002,Liquidity,recognition,level,1,constructed,1,18874,1
00000000-0000-0000-0000-000000000005-82,00000000-0000-0000-0000-000000000005,s-5-9,2026-09-11T16:52:13.848837+00:00,real-liq-010,Liquidity,recognition,level,1,real,1,13576,1
00000000-0000-0000-0000-000000000005-83,00000000-0000-0000-0000-000000000005,s-5-9,2026-09-11T16:52:42.539891+00:00,real-liq-008,Liquidity,recognition,level,2,real,0,23691,1
00000000-0000-0000-0000-000000000005-84,00000000-0000-0000-0000-000000000005,s-5-9,2026-09-11T16:52:49.900074+00:00,real-mss-006,MSS,recognition,level,3,real,0,2360,1
00000000-0000-0000-0000-000000000005-85,00000000-0000-0000-0000-000000000005,s-5-9,2026-09-11T16:53:11.482822+00:00,mss-004,MSS,recognition,level,2,constructed,1,16582,1
00000000-0000-0000-0000-000000000005-86,00000000-0000-0000-0000-000000000005,s-5-9,2026-09-11T16:53:28.676816+00:00,mss-004,MSS,recognition,level,2,constructed,1,12193,1
00000000-0000-0000-0000-000000000005-87,00000000-0000-0000-0000-000000000005,s-5-9,2026-09-11T16:53:53.316476+00:00,pd-003,PremiumDiscount,recognition,choice,2,constructed,1,19639,1
00000000-0000-0000-0000-000000000005-88,00000000-0000-0000-0000-000000000005,s-5-9,2026-09-11T16:54:13.204985+00:00,fvg-005,FVG,recognition,zone,3,constructed,1,14888,1
00000000-0000-0000-0000-000000000005-89,00000000-0000-0000-0000-000000000005,s-5-9,2026-09-11T16:54:29.106239+00:00,ifvg-resp-003,IFVG,recognition,choice,2,constructed,0,10901,1
00000000-0000-0000-0000-000000000005-90,00000000-0000-0000-0000-000000000005,s-5-10,2026-09-12T10:38:07.874915+00:00,pd-002,PremiumDiscount,recognition,choice,1,constructed,1,22659,1
00000000-0000-0000-0000-000000000005-91,00000000-0000-0000-0000-000000000005,s-5-10,2026-09-12T10:38:35.853896+00:00,fvg-002,FVG,recognition,zone,1,constructed,1,22978,1
00000000-0000-0000-0000-000000000005-92,00000000-0000-0000-0000-000000000005,s-5-10,2026-09-12T10:38:48.537730+00:00,fvg-002,FVG,recognition,zone,1,constructed,1,7683,1
00000000-0000-0000-0000-000000000005-93,00000000-0000-0000-0000-000000000005,s-5-10,2026-09-12T10:39:20.908251+00:00,real-liq-001,Liquidity,recognition,level,1,real,1,27370,1
00000000-0000-0000-0000-000000000006-0,00000000-0000-0000-0000-000000000006,s-6-1,2026-09-03T07:25:19.516314+00:00,fvg-resp-003,FVG,recognition,choice,2,constructed,1,6232,1
00000000-0000-0000-0000-000000000006-1,00000000-0000-0000-0000-000000000006,s-6-1,2026-09-03T07:25:31.076278+00:00,tliq-002,TimeLiquidity,recognition,level,2,constructed,1,6559,1
00000000-0000-0000-0000-000000000006-2,00000000-0000-0000-0000-000000000006,s-6-1,2026-09-03T07:25:45.157483+00:00,ifvg-002,IFVG,recognition,zone,1,constructed,0,9081,1
00000000-0000-0000-0000-000000000006-3,00000000-0000-0000-0000-000000000006,s-6-1,2026-09-03T07:26:02.510132+00:00,ob-001,OrderBlock,recognition,zone,1,constructed,1,12352,1
00000000-0000-0000-0000-000000000006-4,00000000-0000-0000-0000-000000000006,s-6-1,2026-09-03T07:26:19.112807+00:00,real-mss-004,MSS,recognition,level,1,real,0,11602,1
00000000-0000-0000-0000-000000000006-5,00000000-0000-0000-0000-000000000006,s-6-1,2026-09-03T07:26:45.249118+00:00,ifvg-002,IFVG,recognition,zone,1,constructed,1,21136,1
00000000-0000-0000-0000-000000000006-6,00000000-0000-0000-0000-000000000006,s-6-1,2026-09-03T07:27:07.324256+00:00,liq-005,Liquidity,recognition,level,3,constructed,1,17075,1
00000000-0000-0000-0000-000000000006-7,00000000-0000-0000-0000-000000000006,s-6-1,2026-09-03T07:27:34.339759+00:00,real-liq-004,Liquidity,recognition,level,1,real,1,22015,1
00000000-0000-0000-0000-000000000006-8,00000000-0000-0000-0000-000000000006,s-6-1,2026-09-03T07:27:49.539915+00:00,real-mss-001,MSS,recognition,level,1,real,1,10200,1
00000000-0000-0000-0000-000000000006-9,00000000-0000-0000-0000-000000000006,s-6-1,2026-09-03T07:28:10.764673+00:00,pd-005,PremiumDiscount,recognition,choice,3,constructed,1,16224,1
00000000-0000-0000-0000-000000000006-10,00000000-0000-0000-0000-000000000006,s-6-2,2026-09-04T14:58:22.910873+00:00,real-liq-002,Liquidity,recognition,level,2,real,1,27764,1
00000000-0000-0000-0000-000000000006-11,00000000-0000-0000-0000-000000000006,s-6-2,2026-09-04T14:58:38.964200+00:00,ob-003,OrderBlock,recognition,zone,2,constructed,1,11053,1
00000000-0000-0000-0000-000000000006-12,00000000-0000-0000-0000-000000000006,s-6-2,2026-09-04T14:58:50.216807+00:00,real-liq-009,Liquidity,recognition,level,3,real,0,6252,1
00000000-0000-0000-0000-000000000006-13,00000000-0000-0000-0000-000000000006,s-6-2,2026-09-04T14:59:06.911696+00:00,ifvg-005,IFVG,recognition,zone,3,constructed,0,11694,1
00000000-0000-0000-0000-000000000006-14,00000000-0000-0000-0000-000000000006,s-6-2,2026-09-04T14:59:38.835220+00:00,tliq-004,TimeLiquidity,recognition,level,2,constructed,0,26923,1
00000000-0000-0000-0000-000000000006-15,00000000-0000-0000-0000-000000000006,s-6-2,2026-09-04T15:00:04.707211+00:00,real-liq-002,Liquidity,recognition,level,2,real,1,20871,1
00000000-0000-0000-0000-000000000006-16,00000000-0000-0000-0000-000000000006,s-6-2,2026-09-04T15:00:25.412437+00:00,ifvg-002,IFVG,recognition,zone,1,constructed,1,15705,1
00000000-0000-0000-0000-000000000006-17,00000000-0000-0000-0000-000000000006,s-6-2,2026-09-04T15:00:50.738007+00:00,real-mss-007,MSS,recognition,level,1,real,0,20325,1
00000000-0000-0000-0000-000000000006-18,00000000-0000-0000-0000-000000000006,s-6-2,2026-09-04T15:01:14.882147+00:00,ob-004,OrderBlock,recognition,zone,2,constructed,1,19144,1
00000000-0000-0000-0000-000000000006-19,00000000-0000-0000-0000-000000000006,s-6-2,2026-09-04T15:01:33.896436+00:00,ob-001,OrderBlock,recognition,zone,1,constructed,1,14014,1
00000000-0000-0000-0000-000000000006-20,00000000-0000-0000-0000-000000000006,s-6-3,2026-09-05T17:07:40.647072+00:00,tliq-003,TimeLiquidity,recognition,level,1,constructed,1,11234,1
00000000-0000-0000-0000-000000000006-21,00000000-0000-0000-0000-000000000006,s-6-3,2026-09-05T17:08:03.465078+00:00,mss-003,MSS,recognition,level,3,constructed,1,17818,1
00000000-0000-0000-0000-000000000006-22,00000000-0000-0000-0000-000000000006,s-6-3,2026-09-05T17:08:19.751565+00:00,real-liq-002,Liquidity,recognition,level,2,real,0,11286,1
00000000-0000-0000-0000-000000000006-23,00000000-0000-0000-0000-000000000006,s-6-3,2026-09-05T17:08:51.321083+00:00,pd-001,PremiumDiscount,recognition,choice,1,constructed,1,26569,1
00000000-0000-0000-0000-000000000006-24,00000000-0000-0000-0000-000000000006,s-6-3,2026-09-05T17:09:05.088352+00:00,ifvg-003,IFVG,recognition,zone,3,constructed,1,8767,1
00000000-0000-0000-0000-000000000006-25,00000000-0000-0000-0000-000000000006,s-6-3,2026-09-05T17:09:18.842644+00:00,real-mss-002,MSS,recognition,level,2,real,1,8754,1
00000000-0000-0000-0000-000000000006-26,00000000-0000-0000-0000-000000000006,s-6-3,2026-09-05T17:09:48.927059+00:00,ob-001,OrderBlock,recognition,zone,1,constructed,1,25084,1
00000000-0000-0000-0000-000000000006-27,00000000-0000-0000-0000-000000000006,s-6-3,2026-09-05T17:10:11.898255+00:00,real-mss-004,MSS,recognition,level,1,real,1,17971,1
00000000-0000-0000-0000-000000000006-28,00000000-0000-0000-0000-000000000006,s-6-3,2026-09-05T17:10:34.770175+00:00,fvg-001,FVG,recognition,zone,1,constructed,1,17871,1
00000000-0000-0000-0000-000000000006-29,00000000-0000-0000-0000-000000000006,s-6-3,2026-09-05T17:11:03.114936+00:00,ifvg-002,IFVG,recognition,zone,1,constructed,0,23344,1
